time_obs,receiver_type,component,pred,ref,abs_error,ordinary_relative_error,relative_error_with_floor,peak_normalized_error,pass_5pct
0.00014551915228366852,point,dBzdt,4.3481838491746085e-06,4.329755962732074e-06,1.8427886442534317e-08,0.004256102792201325,0.004256102792201325,0.004098111052839176,True
0.00014551915228366852,disk_average,Ex,0.0009593157687482704,0.0008924417428681005,6.687402588016994e-05,0.07493377177232023,0.07493377177232023,0.07443244779308197,False
0.00014551915228366852,disk_average,Ey,-3.31703816323579e-05,-1.4499564812169856e-22,3.31703816323579e-05,2.287681186439275e+17,3317038163.23579,3317038163.23579,False
0.00014551915228366852,disk_average,Hz,-0.0016178369749534148,-0.0017159121775304786,9.807520257706383e-05,0.05715630663465106,0.05715630663465106,0.04462798027851767,False
0.00014551915228366852,disk_average,dBzdt,4.27965649691199e-06,4.329755962732074e-06,5.0099465820084406e-08,0.011570967567528139,0.011570967567528139,0.011141439104200955,True
0.00018189894035458565,point,Ex,0.000950783610283604,0.000880542506920308,7.024110336329597e-05,0.07977025846141579,0.07977025846141579,0.07818008846043345,False
0.00018189894035458565,point,Ey,-5.702846052123201e-05,-2.0950355862876186e-24,5.702846052123201e-05,2.722075982598742e+19,5702846052.123201,5702846052.123201,False
0.00018189894035458565,point,dBzdt,4.125115447093514e-06,4.106514063585923e-06,1.8601383507591014e-08,0.0045297259962012075,0.0045297259962012075,0.004136694437980019,True
0.00018189894035458565,disk_average,Ex,0.0009491101470151333,0.000880542506920308,6.85676400948253e-05,0.07786976728090073,0.07786976728090073,0.07631748237795713,False
0.00018189894035458565,disk_average,Ey,-3.841625886218857e-05,-2.0950355862876186e-24,3.841625886218857e-05,1.8336804927625015e+19,3841625886.218857,3841625886.218857,False
0.00018189894035458565,disk_average,Hz,-0.0014867320478033504,-0.0015936027617315612,0.00010687071392821083,0.06706232976911279,0.06706232976911279,0.04863027542351148,False
0.00018189894035458565,disk_average,dBzdt,4.061650765126716e-06,4.106514063585923e-06,4.486329845920689e-08,0.010924910462873468,0.010924910462873468,0.009976986772510939,True
0.00022737367544323206,point,Ex,0.0009309455876842668,0.0008566247660375918,7.432082164667497e-05,0.08676006647631,0.08676006647631,0.08272091599610802,False
0.00022737367544323206,point,Ey,-5.597296681725554e-05,-1.6659302485031524e-23,5.597296681725554e-05,3.359862567328228e+18,5597296681.7255535,5597296681.7255535,False
0.00022737367544323206,point,dBzdt,3.7939845780506604e-06,3.7464795678498986e-06,4.7505010200761775e-08,0.012679906386897729,0.012679906386897729,0.010564467497456856,True
