time_obs,receiver_type,component,pred,ref,abs_error,ordinary_relative_error,relative_error_with_floor,peak_normalized_error,pass_5pct
0.32768,point,Ex,1.7373814883484464e-07,1.1218061315680684e-07,6.15575356780378e-08,0.5487359530830184,0.5487359530830184,6.850932712933617e-05,False
0.32768,point,Ey,-1.3868373499849923e-08,-1.8208529314808237e-25,1.3868373499849923e-08,7.616416054300088e+16,1386837.3499849923,1386837.3499849923,False
0.32768,point,dBzdt,2.739471362675497e-12,6.451184492426755e-13,2.0943529134328218e-12,3.2464625928640665,0.4659224815780597,4.659224815780597e-07,False
0.32768,disk_average,Ex,1.737508516262819e-07,1.1218061315680684e-07,6.157023846947504e-08,0.5488491882586854,0.5488491882586854,6.85234644674288e-05,False
0.32768,disk_average,Ey,-1.3868901737123758e-08,-1.8208529314808237e-25,1.3868901737123758e-08,7.616706158604891e+16,1386890.1737123758,1386890.1737123758,False
0.32768,disk_average,Hz,-1.8384905771402926e-07,-1.122501097960851e-07,7.159894791794416e-08,0.6378519187910967,0.6378519187910967,3.2580268527721506e-05,False
0.32768,disk_average,dBzdt,2.74322413152662e-12,6.451184492426755e-13,2.0981056822839446e-12,3.2522797708652975,0.4667573453513471,4.667573453513471e-07,False
0.65536,point,Ex,5.776353545593831e-08,3.9700169582545363e-08,1.8063365873392945e-08,0.454994677940487,0.454994677940487,2.010329081641059e-05,False
0.65536,point,Ey,-4.519582746909639e-09,1.7022743271119947e-25,4.519582746909639e-09,2.6550260877031308e+16,451958.27469096385,451958.27469096385,False
0.65536,point,dBzdt,4.860540014209566e-13,1.1417280346003946e-13,3.718811979609171e-13,3.257178475879991,0.08273095212123135,8.273095212123135e-08,False
0.65536,disk_average,Ex,5.776585476291315e-08,3.9700169582545363e-08,1.8065685180367785e-08,0.4550530985215381,0.4550530985215381,2.0105872046450135e-05,False
0.65536,disk_average,Ey,-4.519877991444437e-09,1.7022743271119947e-25,4.519877991444437e-09,2.6551995289223844e+16,451987.7991444437,451987.7991444437,False
0.65536,disk_average,Hz,-6.383534277945589e-08,-3.97136585398788e-08,2.412168423957709e-08,0.6073901304095441,0.6073901304095441,1.0976291869078832e-05,False
0.65536,disk_average,dBzdt,4.866486292164826e-13,1.1417280346003946e-13,3.724758257564431e-13,3.2623866145741953,0.08286323663561755,8.286323663561754e-08,False
1.0,point,Ex,2.5183348358346556e-08,2.1069619302160945e-08,4.1137290561856104e-09,0.19524458402358022,0.19524458402358022,4.578299090881652e-06,False
1.0,point,Ey,-1.936476949113961e-09,4.616101942582098e-26,1.936476949113961e-09,4.195048058299074e+16,193647.6949113961,193647.6949113961,False
1.0,point,dBzdt,1.348522264096966e-13,3.97131066445332e-14,9.51391197651634e-14,2.3956604709055163,0.021165226973844015,2.1165226973844014e-08,True
1.0,disk_average,Ex,2.518403060238507e-08,2.1069619302160945e-08,4.114411300224126e-09,0.19527696448706805,0.19527696448706805,4.579058381836072e-06,False
1.0,disk_average,Ey,-1.936658016796378e-09,4.616101942582098e-26,1.936658016796378e-09,4.195440310646766e+16,193665.8016796378,193665.8016796378,False
1.0,disk_average,Hz,-2.903314596863087e-08,-2.1074732162437125e-08,7.958413806193744e-09,0.37762823009340757,0.37762823009340757,3.6213836432020485e-06,False
1.0,disk_average,dBzdt,1.3499539566087794e-13,3.97131066445332e-14,9.528228901634473e-14,2.399265559081136,0.02119707727584815,2.119707727584815e-08,True
