time_obs,component,pred,ref,abs_error,ordinary_relative_error,relative_error_with_floor,peak_normalized_error,pass_5pct
0.00064,Hz,-0.0007562443842846931,-0.0006953818163559687,6.086256792872441e-05,0.08752395661949351,0.08752395661949351,0.02769480368171125,False
0.00128,Hz,-0.00039955859258859473,-0.0003297908736450317,6.976771894356303e-05,0.211551393683068,0.211551393683068,0.03174698908080203,False
0.00256,Hz,-0.00018200777372670085,-0.00013703345893037528,4.497431479632557e-05,0.3281995152671171,0.3281995152671171,0.020465038880094183,False
0.00512,Hz,-7.507555207414518e-05,-5.273310011445466e-05,2.2342451959690522e-05,0.4236893319603305,0.4236893319603305,0.010166672913248246,False
0.01024,Hz,-2.921861098440785e-05,-1.9470953865217384e-05,9.747657119190465e-06,0.5006255567480714,0.5006255567480714,0.00443555800321738,False
0.02048,Hz,-1.1258723763290919e-05,-7.036826858344157e-06,4.221896904946762e-06,0.5999716903564998,0.5999716903564998,0.001921125084368018,False
0.04096,Hz,-4.162376597959763e-06,-2.515497479343826e-06,1.6468791186159366e-06,0.6546932096491423,0.6546932096491423,0.0007493931891107761,False
0.08192,Hz,-1.4841600470091136e-06,-8.942910501591015e-07,5.898689968500121e-07,0.6595939842460345,0.6595939842460345,0.0002684130266212286,False
0.16384,Hz,-5.208469314855409e-07,-3.1705405610296256e-07,2.0379287538257837e-07,0.6427701253454304,0.6427701253454304,9.273357775606172e-05,False
0.32768,Hz,-1.8384905771402926e-07,-1.122501097960851e-07,7.159894791794416e-08,0.6378519187910967,0.6378519187910967,3.2580268527721506e-05,False
0.65536,Hz,-6.383534277945589e-08,-3.97136585398788e-08,2.412168423957709e-08,0.6073901304095441,0.6073901304095441,1.0976291869078832e-05,False
1.0,Hz,-2.903314596863087e-08,-2.1074732162437125e-08,7.958413806193744e-09,0.37762823009340757,0.37762823009340757,3.6213836432020485e-06,False
1e-05,dBzdt,4.048202742537325e-06,4.48763624039243e-06,4.394334978551046e-07,0.09792092636650013,0.09792092636650013,0.0977590474346503,False
2e-05,dBzdt,4.35465081412479e-06,4.491839945214988e-06,1.3718913109019863e-07,0.030541856513908464,0.030541856513908464,0.030519928132987678,True
4e-05,dBzdt,4.535943910660962e-06,4.495067304628309e-06,4.087660603265307e-08,0.009093658284174034,0.009093658284174034,0.009093658284174034,True
8e-05,dBzdt,4.5184611768793276e-06,4.4932662494133314e-06,2.5194927465996137e-08,0.005607263417627599,0.005607263417627599,0.005605016734689242,True
0.00016,dBzdt,4.092598722427141e-06,4.250685441647293e-06,1.5808671922015235e-07,0.037190876951574206,0.037190876951574206,0.03516893263364036,True
0.00032,dBzdt,3.036724612763816e-06,2.968067438904479e-06,6.865717385933721e-08,0.023131945372736794,0.023131945372736794,0.015273892292701582,True
0.00064,dBzdt,1.6901098851825704e-06,1.2950550845612449e-06,3.9505480062132554e-07,0.30504864644824525,0.30504864644824525,0.08788629265118246,False
