time_obs,receiver_type,component,pred,ref,abs_error,ordinary_relative_error,relative_error_with_floor,peak_normalized_error,pass_5pct
0.16384,point,Ey,-9.146971706785437e-09,3.5918991045969955e-25,9.146971706785437e-09,2.5465558581751172e+16,914697.1706785437,914697.1706785437,False
0.16384,point,dBzdt,1.3854350177625971e-11,3.640951271434267e-12,1.0213398906191704e-11,2.805145728349277,2.272134812236418,2.272134812236418e-06,False
0.16384,disk_average,Ex,6.005634470308634e-07,3.166817641585793e-07,2.8388168287228415e-07,0.8964257339747849,0.8964257339747849,0.0003159408976285992,False
0.16384,disk_average,Ey,-9.027100328480137e-09,3.5918991045969955e-25,9.027100328480137e-09,2.5131831562103304e+16,902710.0328480137,902710.0328480137,False
0.16384,disk_average,Hz,-4.945536974604807e-07,-3.1705405610296256e-07,1.7749964135751817e-07,0.5598403109527657,0.5598403109527657,8.07691474130288e-05,False
0.16384,disk_average,dBzdt,1.3792237049372812e-11,3.640951271434267e-12,1.0151285777938545e-11,2.7880861404496864,2.2583167481132835,2.2583167481132833e-06,False
0.32768,point,Ex,2.050559767144993e-07,1.1218061315680684e-07,9.287536355769244e-08,0.8279092166118812,0.8279092166118812,0.00010336392765151056,False
0.32768,point,Ey,-2.5723676390896225e-09,-1.8208529314808237e-25,2.5723676390896225e-09,1.412726747237968e+16,257236.76390896225,257236.76390896225,False
0.32768,point,dBzdt,2.428686815486318e-12,6.451184492426755e-13,1.7835683662436425e-12,2.764714554881245,0.39678346181984997,3.9678346181984996e-07,False
0.32768,disk_average,Ex,2.0507550151861897e-07,1.1218061315680684e-07,9.289488836181212e-08,0.828083264547351,0.828083264547351,0.00010338565742314351,False
0.32768,disk_average,Ey,-2.547472872954185e-09,-1.8208529314808237e-25,2.547472872954185e-09,1.3990547116193682e+16,254747.28729541847,254747.28729541847,False
0.32768,disk_average,Hz,-1.797729325922796e-07,-1.122501097960851e-07,6.752282279619451e-08,0.6015390356308541,0.6015390356308541,3.072547519791739e-05,False
0.32768,disk_average,dBzdt,2.416940440633542e-12,6.451184492426755e-13,1.7718219913908667e-12,2.7465064647753654,0.3941702918589283,3.941702918589283e-07,False
0.65536,point,Ex,6.833390586953525e-08,3.9700169582545363e-08,2.8633736286989882e-08,0.721249722307963,0.721249722307963,3.186739015155884e-05,False
0.65536,point,Ey,-5.234718551487874e-10,1.7022743271119947e-25,5.234718551487876e-10,3075132173536843.5,52347.18551487876,52347.18551487876,False
0.65536,point,dBzdt,4.4300408415014325e-13,1.1417280346003946e-13,3.288312806901038e-13,2.8801191765882748,0.07315380580653941,7.31538058065394e-08,False
0.65536,disk_average,Ex,6.83380245331431e-08,3.9700169582545363e-08,2.8637854950597735e-08,0.7213534665400698,0.7213534665400698,3.187197394246823e-05,False
0.65536,disk_average,Ey,-5.183560246208366e-10,1.7022743271119947e-25,5.183560246208368e-10,3045079258759998.5,51835.602462083676,51835.602462083676,False
0.65536,disk_average,Hz,-6.347682090726288e-08,-3.97136585398788e-08,2.376316236738408e-08,0.5983624586871568,0.5983624586871568,1.0813150660879847e-05,False
0.65536,disk_average,dBzdt,4.4101013407943766e-13,1.1417280346003946e-13,3.268373306193982e-13,2.8626548592528116,0.07271021955174573,7.271021955174572e-08,False
1.0,point,Ex,2.9825576643942666e-08,2.1069619302160945e-08,8.75595734178172e-09,0.41557264116697595,0.41557264116697595,9.744781678657314e-06,False
1.0,point,Ey,-1.3814806572555687e-10,4.616101942582098e-26,1.3814806572555692e-10,2992742955938303.5,13814.806572555692,13814.806572555692,False
1.0,point,dBzdt,1.2329929561262572e-13,3.97131066445332e-14,8.35861889680925e-14,2.1047506989634805,0.018595091753582572,1.8595091753582573e-08,True
1.0,disk_average,Ex,2.9826907527504154e-08,2.1069619302160945e-08,8.757288225343209e-09,0.41563580716643717,0.41563580716643717,9.746262861038654e-06,False
1.0,disk_average,Ey,-1.3655053143183043e-10,4.616101942582098e-26,1.3655053143183048e-10,2958135091692722.0,13655.053143183048,13655.053143183048,False
1.0,disk_average,Hz,-2.9133336704581515e-08,-2.1074732162437125e-08,8.05860454214439e-09,0.38238229933511414,0.38238229933511414,3.666974272340944e-06,False
1.0,disk_average,dBzdt,1.227917543433206e-13,3.97131066445332e-14,8.307864769878739e-14,2.0919705034011424,0.018482181037255248,1.8482181037255246e-08,True
