K,candidate_id,case_id,dbdt_p95,h_p95,ip_increment_nrmse,passed,peak_time_error_steps_max,receiver_id,receiver_index,total_p95,unexplained_sign_flips,waveform_id
10,K10_cc_span8.0_shift+0.0_dens1.25,PG04,0.0019216594503776755,0.002814667292207983,0.0016095310024662479,True,0.0,point,1,0.0010054980572025902,0,W0
10,K10_cc_span8.0_shift+0.0_dens1.25,PG04,0.0018238165040070308,0.00041654253677903,0.001507673192566776,True,0.0,point,0,0.0006579369997757677,0,W1
10,K10_cc_span8.0_shift+0.0_dens1.25,PG04,0.0019222600394718375,0.00284464679539679,0.0016074588284799214,True,0.0,point,1,0.001082270889911897,0,W1
10,K10_cc_span8.0_shift+0.0_dens1.25,PG04,0.0018241099542369251,0.0004159824692009177,0.001500076676499132,True,0.0,point,0,0.0007556072843154023,0,W2
10,K10_cc_span8.0_shift+0.0_dens1.25,PG04,0.0019240180633359554,0.002924887372086599,0.001601196892039409,True,0.0,point,1,0.0010920886247404948,0,W2
10,K10_cc_span8.0_shift+0.5_dens1.00,PG04,0.0016222316918558383,0.0004133146177245722,0.0011352001004900248,True,0.0,point,0,0.0004767612527376482,0,W0
10,K10_cc_span8.0_shift+0.5_dens1.00,PG04,0.0012096846663083526,0.0014633694321912194,0.0012131773421975,True,0.0,point,1,0.0005722572749300845,0,W0
10,K10_cc_span8.0_shift+0.5_dens1.00,PG04,0.0016219729089921257,0.00041311983258372233,0.0011334177454481002,True,0.0,point,0,0.00047782307203131624,0,W1
10,K10_cc_span8.0_shift+0.5_dens1.00,PG04,0.001211409530405417,0.0014782282696962586,0.0012117773698217807,True,0.0,point,1,0.0005757629821251873,0,W1
10,K10_cc_span8.0_shift+0.5_dens1.00,PG04,0.0016221592112616165,0.00041252564446054023,0.00112804208305311,True,0.0,point,0,0.0004752629227529529,0,W2
10,K10_cc_span8.0_shift+0.5_dens1.00,PG04,0.001216561104697205,0.0015176784682636988,0.0012075503478224735,True,0.0,point,1,0.0005807738285016325,0,W2
10,K10_cc_span8.0_shift+0.5_dens1.25,PG04,0.003041954059958141,0.0009198426432123079,0.0023667957544313226,True,0.0,point,0,0.001149880073867263,0,W0
10,K10_cc_span8.0_shift+0.5_dens1.25,PG04,0.002899548424549625,0.004803198865519774,0.0023976892447378144,True,0.0,point,1,0.0013647487699804746,0,W0
10,K10_cc_span8.0_shift+0.5_dens1.25,PG04,0.003041578192077919,0.0009198476390286372,0.0023664654956371276,True,0.0,point,0,0.0012347161522913547,0,W1
10,K10_cc_span8.0_shift+0.5_dens1.25,PG04,0.0029011444084316236,0.004842243818501998,0.002394486230749885,True,0.0,point,1,0.001367485289904381,0,W1
10,K10_cc_span8.0_shift+0.5_dens1.25,PG04,0.0030422806804014726,0.000919845575523775,0.002365452788710451,True,0.0,point,0,0.00143020903519949,0,W2
10,K10_cc_span8.0_shift+0.5_dens1.25,PG04,0.0029058786829864623,0.004946902212506873,0.0023848500028255857,True,0.0,point,1,0.0013831545460155266,0,W2
10,K10_tw_span4.0_shift-0.5_dens1.00,PG04,0.050466833038093316,0.05091822561512653,0.11765680548734757,False,0.0,point,0,0.028932958755807266,0,W0
10,K10_tw_span4.0_shift-0.5_dens1.00,PG04,0.062048080632720534,0.19962124049343824,0.11851665642757073,False,0.0,point,1,0.052429135361484816,0,W0
10,K10_tw_span4.0_shift-0.5_dens1.00,PG04,0.05049621407356436,0.050957292787960504,0.11764441760440421,False,0.0,point,0,0.028568340880753114,0,W1
10,K10_tw_span4.0_shift-0.5_dens1.00,PG04,0.06207062983035334,0.2017197000863459,0.11851192682208425,False,0.0,point,1,0.052563365464904456,0,W1
10,K10_tw_span4.0_shift-0.5_dens1.00,PG04,0.05058415164299494,0.05107452828563806,0.11760666805767946,False,0.0,point,0,0.029561417511412502,0,W2
10,K10_tw_span4.0_shift-0.5_dens1.00,PG04,0.06213811017142633,0.20732881623564106,0.11849731728364996,False,0.0,point,1,0.05296802238982306,0,W2
10,K10_tw_span4.0_shift-0.5_dens1.25,PG04,0.050069220971551136,0.05145284990455757,0.11896842268289051,False,0.0,point,0,0.028958195958556053,0,W0
10,K10_tw_span4.0_shift-0.5_dens1.25,PG04,0.061673049258784494,0.20161720475246428,0.1198691939607099,False,0.0,point,1,0.05360687108526107,0,W0
10,K10_tw_span4.0_shift-0.5_dens1.25,PG04,0.0500981445157927,0.05149189220121604,0.11895551765811924,False,0.0,point,0,0.028574794193137194,0,W1
10,K10_tw_span4.0_shift-0.5_dens1.25,PG04,0.06169525316051164,0.2037343609278312,0.11986400545228192,False,0.0,point,1,0.05363460955122923,0,W1
10,K10_tw_span4.0_shift-0.5_dens1.25,PG04,0.05018471356592716,0.051609052210087006,0.11891621225130292,False,0.0,point,0,0.02940608424549353,0,W2
10,K10_tw_span4.0_shift-0.5_dens1.25,PG04,0.06176169964232958,0.20939246689643642,0.11984801644658132,False,0.0,point,1,0.053717679019985726,0,W2
10,K10_tw_span4.0_shift+0.0_dens1.00,PG04,0.00542327370729695,0.006827231476715042,0.02260039909477448,True,0.0,point,0,0.005077423490891043,0,W0
10,K10_tw_span4.0_shift+0.0_dens1.00,PG04,0.0063456116466986505,0.019251687126989412,0.022878925095675927,True,0.0,point,1,0.006105611364559275,0,W0
10,K10_tw_span4.0_shift+0.0_dens1.00,PG04,0.0054169483237056035,0.006827297375622928,0.02259586730208066,True,0.0,point,0,0.005066966663234016,0,W1
10,K10_tw_span4.0_shift+0.0_dens1.00,PG04,0.006345026743804426,0.019334116317977042,0.022875284934903838,True,0.0,point,1,0.006106028968802463,0,W1
10,K10_tw_span4.0_shift+0.0_dens1.00,PG04,0.005400610800021713,0.0068274960355477095,0.02258219368101713,True,0.0,point,0,0.005058908287789437,0,W2
10,K10_tw_span4.0_shift+0.0_dens1.00,PG04,0.006343169127259815,0.019557373993919592,0.02286431164922597,True,0.0,point,1,0.0061072844641075485,0,W2
10,K10_tw_span4.0_shift+0.0_dens1.25,PG04,0.003723601017822011,0.006635309305533146,0.020823834869623102,True,0.0,point,0,0.003981056113735601,0,W0
10,K10_tw_span4.0_shift+0.0_dens1.25,PG04,0.0051050792644751816,0.01976064595812739,0.021017457955939074,True,0.0,point,1,0.00556275981461868,0,W0
10,K10_tw_span4.0_shift+0.0_dens1.25,PG04,0.0037257164528993357,0.006637041195972835,0.020820389293275756,True,0.0,point,0,0.003980296644254487,0,W1
10,K10_tw_span4.0_shift+0.0_dens1.25,PG04,0.00510741314128313,0.019846411466200895,0.021014867508832205,True,0.0,point,1,0.005561100012345999,0,W1
10,K10_tw_span4.0_shift+0.0_dens1.25,PG04,0.003733807345164289,0.0066422449539644,0.020809981444139446,True,0.0,point,0,0.003981211433370869,0,W2
10,K10_tw_span4.0_shift+0.0_dens1.25,PG04,0.005114305574604303,0.020091988178922243,0.02100704874634152,True,0.0,point,1,0.005556071105847004,0,W2
10,K10_tw_span4.0_shift+0.5_dens1.00,PG04,0.002322802419871932,0.0033958069462205827,0.008397567281214137,True,0.0,point,0,0.001633857428115468,0,W0
10,K10_tw_span4.0_shift+0.5_dens1.00,PG04,0.002802590228007887,0.012747976603148314,0.008467135804389223,True,0.0,point,1,0.0028130009423037723,0,W0
10,K10_tw_span4.0_shift+0.5_dens1.00,PG04,0.0023214684324329707,0.003398022042827926,0.008396304314601201,True,0.0,point,0,0.0016306199930091398,0,W1
10,K10_tw_span4.0_shift+0.5_dens1.00,PG04,0.002874967687725858,0.012853352782871417,0.008466348294182585,True,0.0,point,1,0.002814333203795472,0,W1
10,K10_tw_span4.0_shift+0.5_dens1.00,PG04,0.002318882297993314,0.003404667775319061,0.008392482412358576,True,0.0,point,0,0.0016296246760889289,0,W2
10,K10_tw_span4.0_shift+0.5_dens1.00,PG04,0.0030739234769208267,0.012974054960465982,0.008463959931045657,True,0.0,point,1,0.002818311812136192,0,W2
10,K10_tw_span4.0_shift+0.5_dens1.25,PG04,0.001255451798949165,0.0028525416670104184,0.007657268512039049,True,0.0,point,0,0.0013342141203369722,0,W0
10,K10_tw_span4.0_shift+0.5_dens1.25,PG04,0.0018968174776056042,0.010822124021006085,0.007728730037785241,True,0.0,point,1,0.0019200661148846669,0,W0
10,K10_tw_span4.0_shift+0.5_dens1.25,PG04,0.0012550344953004065,0.002853842087180346,0.0076560501148296494,True,0.0,point,0,0.0013291467964816417,0,W1
10,K10_tw_span4.0_shift+0.5_dens1.25,PG04,0.001975027794006954,0.010868539312644018,0.007727892629547787,True,0.0,point,1,0.0020392258887628046,0,W1
10,K10_tw_span4.0_shift+0.5_dens1.25,PG04,0.0012543838099151959,0.00285774607491095,0.007652369439636089,True,0.0,point,0,0.001323968822376582,0,W2
10,K10_tw_span4.0_shift+0.5_dens1.25,PG04,0.0019773984909684204,0.010991392581616606,0.007725360541745363,True,0.0,point,1,0.002044338309898157,0,W2
10,K10_tw_span6.0_shift-0.5_dens1.00,PG04,0.004288850472493856,0.005384598015614509,0.011683392430501906,True,0.0,point,0,0.0027035956505344007,0,W0
10,K10_tw_span6.0_shift-0.5_dens1.00,PG04,0.004549606994401511,0.01898129991147109,0.01183720069055235,True,0.0,point,1,0.004569528598551581,0,W0
10,K10_tw_span6.0_shift-0.5_dens1.00,PG04,0.0042920974662753394,0.005387920546800307,0.011681100750353932,True,0.0,point,0,0.0028251346163164276,0,W1
10,K10_tw_span6.0_shift-0.5_dens1.00,PG04,0.004549583049709852,0.019056857719684486,0.011835630379199168,True,0.0,point,1,0.004571753073861299,0,W1
10,K10_tw_span6.0_shift-0.5_dens1.00,PG04,0.0043017870000332786,0.005397879009778096,0.011674171209355969,True,0.0,point,0,0.0032487832764321162,0,W2
10,K10_tw_span6.0_shift-0.5_dens1.00,PG04,0.004867328286121987,0.01925750218611223,0.011830877127893505,True,0.0,point,1,0.004624374240478729,0,W2
10,K10_tw_span6.0_shift-0.5_dens1.25,PG04,0.003724607778656061,0.004864036078836119,0.01107632740249045,True,0.0,point,0,0.003168044747417434,0,W0
10,K10_tw_span6.0_shift-0.5_dens1.25,PG04,0.003890670426037788,0.013402646153096266,0.011290930411976059,True,0.0,point,1,0.003934165369481962,0,W0
10,K10_tw_span6.0_shift-0.5_dens1.25,PG04,0.0037234412448261625,0.004864619755178477,0.011073294872281458,True,0.0,point,0,0.003213445481627777,0,W1
10,K10_tw_span6.0_shift-0.5_dens1.25,PG04,0.0038909562802423242,0.01350163378909984,0.011288466956719192,True,0.0,point,1,0.003933119805256982,0,W1
10,K10_tw_span6.0_shift-0.5_dens1.25,PG04,0.003719869523257898,0.004866355679804377,0.011064152636843634,True,0.0,point,0,0.0032526615748502724,0,W2
10,K10_tw_span6.0_shift-0.5_dens1.25,PG04,0.0038917501267309996,0.013765735082948864,0.011281042077183745,True,0.0,point,1,0.00392992558661358,0,W2
10,K10_tw_span6.0_shift+0.0_dens1.00,PG04,0.0009622199304344795,0.0005939643746705752,0.002011312196391963,True,0.0,point,0,0.0004005701230330583,0,W0
10,K10_tw_span6.0_shift+0.0_dens1.00,PG04,0.0008708374041088712,0.0020597680473166905,0.001998713415271432,True,0.0,point,1,0.0007311024086575686,0,W0
10,K10_tw_span6.0_shift+0.0_dens1.00,PG04,0.0009621681398147762,0.0005945462072800716,0.002011255590724311,True,0.0,point,0,0.0004329193054073904,0,W1
10,K10_tw_span6.0_shift+0.0_dens1.00,PG04,0.0008719202367776027,0.002081587986857533,0.0019987608254489644,True,0.0,point,1,0.0007551992531003781,0,W1
10,K10_tw_span6.0_shift+0.0_dens1.00,PG04,0.0009626047116821367,0.000596294772203216,0.0020110934841658405,True,0.0,point,0,0.0004662051522257136,0,W2
10,K10_tw_span6.0_shift+0.0_dens1.00,PG04,0.0008751631970504612,0.0021400051647198276,0.0019988984059481833,True,0.0,point,1,0.0007586847484761736,0,W2
10,K10_tw_span6.0_shift+0.0_dens1.25,PG04,0.001748313902745937,0.0008947304499504819,0.002551325505202202,True,0.0,point,0,0.0005869161010974136,0,W0
10,K10_tw_span6.0_shift+0.0_dens1.25,PG04,0.0016132989785469058,0.0033675015367865963,0.002528634632360932,True,0.0,point,1,0.0008401919062989513,0,W0
10,K10_tw_span6.0_shift+0.0_dens1.25,PG04,0.0017477632240163032,0.0008957005503010576,0.0025511833798606155,True,0.0,point,0,0.0005822852825819233,0,W1
10,K10_tw_span6.0_shift+0.0_dens1.25,PG04,0.0016148571206290822,0.003403991092681755,0.002528866819204789,True,0.0,point,1,0.0008410428940828182,0,W1
10,K10_tw_span6.0_shift+0.0_dens1.25,PG04,0.0017471711719512294,0.0008986151971031354,0.002550743051269166,True,0.0,point,0,0.000653262436849594,0,W2
10,K10_tw_span6.0_shift+0.0_dens1.25,PG04,0.0016195284196009075,0.0035020161965716376,0.0025295557517530367,True,0.0,point,1,0.0008436021120450947,0,W2
10,K10_tw_span6.0_shift+0.5_dens1.00,PG04,0.0004990784678574702,0.0003257935597228438,0.000895332030693547,True,0.0,point,0,0.00027577014932714803,0,W0
10,K10_tw_span6.0_shift+0.5_dens1.00,PG04,0.000521621777328689,0.0008188724711262109,0.0009177912527803598,True,0.0,point,1,0.00035687113223848663,0,W0
10,K10_tw_span6.0_shift+0.5_dens1.00,PG04,0.0004985266060724342,0.0003258165950106544,0.0008950497096953824,True,0.0,point,0,0.0002756040034387799,0,W1
10,K10_tw_span6.0_shift+0.5_dens1.00,PG04,0.0005221375804820108,0.0008227085069111376,0.0009176193970218296,True,0.0,point,1,0.0003574144832405976,0,W1
10,K10_tw_span6.0_shift+0.5_dens1.00,PG04,0.0004971552793759195,0.00032588343772483165,0.0008942333203103012,True,0.0,point,0,0.00027682739519253337,0,W2
10,K10_tw_span6.0_shift+0.5_dens1.00,PG04,0.0005236738757821235,0.0008329926987193398,0.0009172970858245085,True,0.0,point,1,0.000363530149745505,0,W2
10,K10_tw_span6.0_shift+0.5_dens1.25,PG04,0.0001921690689615877,0.00023704160608985567,0.0007412718309748978,True,0.0,point,0,0.0001826083767244785,0,W0
10,K10_tw_span6.0_shift+0.5_dens1.25,PG04,0.00022244012911649293,0.0007683119075347839,0.0007487206379765698,True,0.0,point,1,0.00022861477515872278,0,W0
10,K10_tw_span6.0_shift+0.5_dens1.25,PG04,0.00019190953729677492,0.0002370969791517948,0.0007411162814813018,True,0.0,point,0,0.0001812410457198956,0,W1
10,K10_tw_span6.0_shift+0.5_dens1.25,PG04,0.00022271571546637252,0.000768759517061023,0.0007486167027279237,True,0.0,point,1,0.00022879419544311134,0,W1
10,K10_tw_span6.0_shift+0.5_dens1.25,PG04,0.00019120907895438293,0.0002372637429259707,0.0007406880397693997,True,0.0,point,0,0.00018011257081360568,0,W2
10,K10_tw_span6.0_shift+0.5_dens1.25,PG04,0.0002235325809450397,0.0007701042196853293,0.0007483070128534544,True,0.0,point,1,0.0002337927835913698,0,W2
10,K10_tw_span8.0_shift-0.5_dens1.00,PG04,0.001717349235401123,0.0006765857883214262,0.0016069216707530938,True,0.0,point,0,0.0006913114894407466,0,W0
10,K10_tw_span8.0_shift-0.5_dens1.00,PG04,0.0018017533275668939,0.0028479693418674633,0.0015302677233169873,True,0.0,point,1,0.0007587617422078871,0,W0
10,K10_tw_span8.0_shift-0.5_dens1.00,PG04,0.0017171789525460153,0.0006773351322858698,0.0016064975982697518,True,0.0,point,0,0.0006919678930430188,0,W1
10,K10_tw_span8.0_shift-0.5_dens1.00,PG04,0.0018028066242545175,0.002850975566423433,0.0015299976215679566,True,0.0,point,1,0.0007608673615823647,0,W1
10,K10_tw_span8.0_shift-0.5_dens1.00,PG04,0.0017176243314134035,0.0006795761925405721,0.0016052147114533634,True,0.0,point,0,0.0006960412937584046,0,W2
10,K10_tw_span8.0_shift-0.5_dens1.00,PG04,0.0018059278049311939,0.002859997987251528,0.0015291827079964957,True,0.0,point,1,0.0007823027482772723,0,W2
10,K10_tw_span8.0_shift-0.5_dens1.25,PG04,0.0031622840844376544,0.0005574619197576664,0.002454645103156042,True,0.0,point,0,0.0005045058111912258,0,W0
10,K10_tw_span8.0_shift-0.5_dens1.25,PG04,0.002649776389113667,0.0031905078031058483,0.002224116334759271,True,0.0,point,1,0.0005444824628425072,0,W0
10,K10_tw_span8.0_shift-0.5_dens1.25,PG04,0.003161469788941603,0.00055842293396096,0.0024551142222183197,True,0.0,point,0,0.0004971378846085272,0,W1
10,K10_tw_span8.0_shift-0.5_dens1.25,PG04,0.002653431562064006,0.0032261433186792235,0.0022250689853795017,True,0.0,point,1,0.0005497024252122628,0,W1
10,K10_tw_span8.0_shift-0.5_dens1.25,PG04,0.003161151965518059,0.0005613061538145813,0.0024565027913604465,True,0.0,point,0,0.0004859527788995536,0,W2
10,K10_tw_span8.0_shift-0.5_dens1.25,PG04,0.002664392984254034,0.003322277237073094,0.0022279168937405685,True,0.0,point,1,0.0006203928176932907,0,W2
10,K10_tw_span8.0_shift+0.0_dens1.00,PG04,0.0019470864698986029,0.0002841019334834403,0.0013498082425738287,True,0.0,point,0,0.0005011513166649196,0,W0
10,K10_tw_span8.0_shift+0.0_dens1.00,PG04,0.0016731315809536424,0.0020448985475629996,0.0012282910474256219,True,0.0,point,1,0.0006405736145985171,0,W0
10,K10_tw_span8.0_shift+0.0_dens1.00,PG04,0.0019468179680075467,0.000284877613227783,0.001350079239529356,True,0.0,point,0,0.0004991168567470721,0,W1
10,K10_tw_span8.0_shift+0.0_dens1.00,PG04,0.001674854589490114,0.0020687984565289615,0.001241688877682168,True,0.0,point,1,0.0006433071355896491,0,W1
10,K10_tw_span8.0_shift+0.0_dens1.00,PG04,0.0019473326063859466,0.0002872034672270472,0.0013508790441503478,True,0.0,point,0,0.0004967340251100828,0,W2
10,K10_tw_span8.0_shift+0.0_dens1.00,PG04,0.0016799911294159329,0.0021336868722788152,0.001277709300529272,True,0.0,point,1,0.0006515077092779224,0,W2
10,K10_tw_span8.0_shift+0.0_dens1.25,PG04,0.0015751936343270862,0.000828792444947808,0.001985796124397167,True,0.0,point,0,0.0007925040644965024,0,W0
10,K10_tw_span8.0_shift+0.0_dens1.25,PG04,0.0013850048131968343,0.0027988720382892338,0.002019482927218764,True,0.0,point,1,0.0009406734550712833,0,W0
10,K10_tw_span8.0_shift+0.0_dens1.25,PG04,0.0015757555520256369,0.0008285400191924505,0.0019849217671621478,True,0.0,point,0,0.000848398647165458,0,W1
10,K10_tw_span8.0_shift+0.0_dens1.25,PG04,0.0013843209534984322,0.0028224234085721146,0.00201884630555824,True,0.0,point,1,0.0009474096431397281,0,W1
10,K10_tw_span8.0_shift+0.0_dens1.25,PG04,0.0015781131791988696,0.0008277742658345721,0.001982288333792647,True,0.0,point,0,0.0008641513440049126,0,W2
10,K10_tw_span8.0_shift+0.0_dens1.25,PG04,0.0013822385400734686,0.00288479478726508,0.0020169294134873427,True,0.0,point,1,0.0009473516443605391,0,W2
10,K10_tw_span8.0_shift+0.5_dens1.00,PG04,0.0020831459434810158,0.0007699381259698922,0.001815123506791577,True,0.0,point,0,0.0007884200987116358,0,W0
10,K10_tw_span8.0_shift+0.5_dens1.00,PG04,0.0016343453944709192,0.0024405086308134268,0.0017897004930254399,True,0.0,point,1,0.0012295251173567374,0,W0
10,K10_tw_span8.0_shift+0.5_dens1.00,PG04,0.0020836838840322955,0.0007700751071528084,0.0018144665736999316,True,0.0,point,0,0.000789764595152287,0,W1
10,K10_tw_span8.0_shift+0.5_dens1.00,PG04,0.0016360179901618679,0.002453826157041123,0.0017891775875949637,True,0.0,point,1,0.0012605767558585554,0,W1
10,K10_tw_span8.0_shift+0.5_dens1.00,PG04,0.0020865470947968663,0.0007704773818366908,0.0018124862571844804,True,0.0,point,0,0.0007931352048184157,0,W2
10,K10_tw_span8.0_shift+0.5_dens1.00,PG04,0.0016410088598749486,0.0024884754487135828,0.0017876037748002225,True,0.0,point,1,0.0012658145435502687,0,W2
10,K10_tw_span8.0_shift+0.5_dens1.25,PG04,0.0008016732059505113,0.00024852808867695524,0.0006407027664157246,True,0.0,point,0,0.0002900079899541009,0,W0
10,K10_tw_span8.0_shift+0.5_dens1.25,PG04,0.0005920395356007989,0.0011616417992620638,0.0006949690849241915,True,0.0,point,1,0.0003973768222140758,0,W0
10,K10_tw_span8.0_shift+0.5_dens1.25,PG04,0.0008017214418108718,0.00024886453868983147,0.0006396677588179941,True,0.0,point,0,0.000290310929609581,0,W1
10,K10_tw_span8.0_shift+0.5_dens1.25,PG04,0.0005929630214321919,0.00116647470191567,0.0006941665175197501,True,0.0,point,1,0.00039769543722816453,0,W1
10,K10_tw_span8.0_shift+0.5_dens1.25,PG04,0.0008023344532499161,0.0002498734014728121,0.0006365407465778517,True,0.0,point,0,0.00029316905594047363,0,W2
10,K10_tw_span8.0_shift+0.5_dens1.25,PG04,0.0005957286874483233,0.001179346682558925,0.0006917415079995133,True,0.0,point,1,0.00039864214057420597,0,W2
12,K12_cc_span4.0_shift-0.5_dens1.00,PG04,0.0009322904300417161,0.0003775098154018566,0.0042547715135208145,True,0.0,point,0,0.0005471745500953147,0,W0
12,K12_cc_span4.0_shift-0.5_dens1.00,PG04,0.0008197890016345723,0.001016965025088429,0.0033624753593552237,True,0.0,point,1,0.0007185210940326135,0,W0
12,K12_cc_span4.0_shift-0.5_dens1.00,PG04,0.0009321565176945788,0.00036916863901072174,0.004258105466244608,True,0.0,point,0,0.0005324851094500122,0,W1
12,K12_cc_span4.0_shift-0.5_dens1.00,PG04,0.0008200459840891142,0.0010245399888881431,0.003365015278794597,True,0.0,point,1,0.0007189099463343064,0,W1
12,K12_cc_span4.0_shift-0.5_dens1.00,PG04,0.0009317321547307584,0.00034931711905829423,0.004266948456314919,True,0.0,point,0,0.0005234490457464607,0,W2
12,K12_cc_span4.0_shift-0.5_dens1.00,PG04,0.0008207974720579245,0.0010452937415184515,0.003372061685452106,True,0.0,point,1,0.0007209575078422696,0,W2
12,K12_cc_span4.0_shift-0.5_dens1.25,PG04,0.0006874130817154421,0.00038884583223617485,0.00425438564464152,True,0.0,point,0,0.0004259699987323853,0,W0
12,K12_cc_span4.0_shift-0.5_dens1.25,PG04,0.000610593273954042,0.0008777709474135224,0.003328288589887683,True,0.0,point,1,0.0005501197244647938,0,W0
12,K12_cc_span4.0_shift-0.5_dens1.25,PG04,0.0006873870568894795,0.00038041938214952953,0.004258052952321422,True,0.0,point,0,0.00045452727526468424,0,W1
12,K12_cc_span4.0_shift-0.5_dens1.25,PG04,0.0006075274157605055,0.0008772536445559377,0.0033312009243578744,True,0.0,point,1,0.0005606789590127867,0,W1
12,K12_cc_span4.0_shift-0.5_dens1.25,PG04,0.0006872942274645214,0.0003571799581543818,0.004267894228205341,True,0.0,point,0,0.00047333544847992325,0,W2
12,K12_cc_span4.0_shift-0.5_dens1.25,PG04,0.0005984225093916581,0.0008756906599794638,0.0033393568423113963,True,0.0,point,1,0.0005805673610098088,0,W2
12,K12_cc_span4.0_shift+0.0_dens1.00,PG04,0.0027256623185832347,0.0015662300381621534,0.016240413316619986,True,0.0,point,0,0.0022638404464038068,0,W0
12,K12_cc_span4.0_shift+0.0_dens1.00,PG04,0.0027075184615756773,0.0027817363516832424,0.014272957985988328,True,0.0,point,1,0.0022100307453672367,0,W0
12,K12_cc_span4.0_shift+0.0_dens1.00,PG04,0.0027256666577333164,0.0015489177368683583,0.016241489555526657,True,0.0,point,0,0.0022660212714172693,0,W1
12,K12_cc_span4.0_shift+0.0_dens1.00,PG04,0.002822081215492474,0.002801892070073806,0.014275697642776891,True,0.0,point,1,0.0022039929854801017,0,W1
12,K12_cc_span4.0_shift+0.0_dens1.00,PG04,0.002725190091514257,0.0015023118781070785,0.01624352449847522,True,0.0,point,0,0.002309250272930997,0,W2
12,K12_cc_span4.0_shift+0.0_dens1.00,PG04,0.002822735409926836,0.0028541922881966256,0.014283081403536102,True,0.0,point,1,0.002185355602889665,0,W2
12,K12_cc_span4.0_shift+0.0_dens1.25,PG04,0.0026231582051351498,0.0015826359072475574,0.016380720318341306,True,0.0,point,0,0.0019007593024161834,0,W0
12,K12_cc_span4.0_shift+0.0_dens1.25,PG04,0.0027588358784660563,0.0024443836746167883,0.014408078435314796,True,0.0,point,1,0.002101791847890088,0,W0
12,K12_cc_span4.0_shift+0.0_dens1.25,PG04,0.0026267345892388,0.0015652834261310692,0.01638191831478488,True,0.0,point,0,0.001868399729672757,0,W1
12,K12_cc_span4.0_shift+0.0_dens1.25,PG04,0.0028784488259092616,0.002461741754598898,0.014410958193865281,True,0.0,point,1,0.002109683638808618,0,W1
12,K12_cc_span4.0_shift+0.0_dens1.25,PG04,0.0026280878925682982,0.0015185994506075593,0.016384332241815968,True,0.0,point,0,0.001971478325611828,0,W2
12,K12_cc_span4.0_shift+0.0_dens1.25,PG04,0.0028807483882284427,0.0025069432187861266,0.01441877127628936,True,0.0,point,1,0.002132935790372284,0,W2
12,K12_cc_span4.0_shift+0.5_dens1.00,PG04,0.010645180995770645,0.0035038962297949685,0.039257158444464715,False,0.0,point,0,0.006047884510520041,0,W0
12,K12_cc_span4.0_shift+0.5_dens1.00,PG04,0.009837250422378659,0.010427528824491467,0.03812426530494686,False,0.0,point,1,0.00813164230749239,0,W0
12,K12_cc_span4.0_shift+0.5_dens1.00,PG04,0.010650550096928047,0.0035036587906499537,0.0392420143928147,False,0.0,point,0,0.006880138818775548,0,W1
12,K12_cc_span4.0_shift+0.5_dens1.00,PG04,0.009843608433787572,0.010485783197034585,0.03811560705704276,False,0.0,point,1,0.008200519537249212,0,W1
12,K12_cc_span4.0_shift+0.5_dens1.00,PG04,0.010666293602243951,0.003502781562696792,0.039196201846812335,False,0.0,point,0,0.006828665167031506,0,W2
12,K12_cc_span4.0_shift+0.5_dens1.00,PG04,0.009862469936924897,0.01063547043877163,0.03808916696669258,False,0.0,point,1,0.008272399112716216,0,W2
12,K12_cc_span4.0_shift+0.5_dens1.25,PG04,0.010680505067770163,0.003608896151493352,0.039575964786817366,False,0.0,point,0,0.006075406195597832,0,W0
12,K12_cc_span4.0_shift+0.5_dens1.25,PG04,0.009256820135683467,0.011372355247686506,0.03847617196025507,False,0.0,point,1,0.008201863844166584,0,W0
12,K12_cc_span4.0_shift+0.5_dens1.25,PG04,0.01068644686886194,0.003608870060128972,0.03956067218470345,False,0.0,point,0,0.0069640138694276,0,W1
12,K12_cc_span4.0_shift+0.5_dens1.25,PG04,0.009257321043630817,0.011440131648220712,0.038467408124457904,False,0.0,point,1,0.008264742475710919,0,W1
12,K12_cc_span4.0_shift+0.5_dens1.25,PG04,0.010703912631852979,0.003608625774483242,0.03951442913153945,False,0.0,point,0,0.006957239540904617,0,W2
12,K12_cc_span4.0_shift+0.5_dens1.25,PG04,0.009258612388354431,0.011615560173145974,0.03844066127542523,False,0.0,point,1,0.008273028685451723,0,W2
12,K12_cc_span6.0_shift-0.5_dens1.00,PG04,0.00010829898410923434,4.354652775044517e-05,0.0003505818847937267,True,0.0,point,0,5.7563861673827855e-05,0,W0
12,K12_cc_span6.0_shift-0.5_dens1.00,PG04,0.00010111493763735645,0.0001704442317017413,0.00029726573678145974,True,0.0,point,1,7.332526583761737e-05,0,W0
12,K12_cc_span6.0_shift-0.5_dens1.00,PG04,0.00010843456342020898,4.357617449424739e-05,0.0003507067366973615,True,0.0,point,0,5.9215304665065604e-05,0,W1
12,K12_cc_span6.0_shift-0.5_dens1.00,PG04,0.00010114459602833085,0.00017036357639908464,0.00029738961031045165,True,0.0,point,1,7.345455564851062e-05,0,W1
12,K12_cc_span6.0_shift-0.5_dens1.00,PG04,0.00010888121444301759,4.366421937343322e-05,0.00035104818415963347,True,0.0,point,0,5.8998814615157475e-05,0,W2
12,K12_cc_span6.0_shift-0.5_dens1.00,PG04,0.00010123208808934681,0.00017012002336664524,0.00029773700454933943,True,0.0,point,1,7.383774789408075e-05,0,W2
