K,candidate_id,case_id,condition_number,dbdt_p95,group_p95_W0,group_p95_W1,group_p95_W2,group_p95_W3,group_p95_disk_1.0,group_p95_disk_4.0,group_p95_point,h_p95,ip_p95,n_tasks,qualifies,scope,spectral_error,spectral_error_s0,spectral_error_s1,split,total_p95,valid
4,K04_tw_span6.0_shift+0.0_dens1.25,TR01,7.841869907453841,0.20148125400669076,0.13222388386988232,0.1327126570372124,0.13555302632747518,nan,nan,nan,0.13576718670841548,0.26286667418461634,0.05286961067143452,6,False,point_disk,0.019038423553697854,0.02384521662406734,0.019038423553697854,train,0.13576718670841548,True
4,K04_tw_span6.0_shift+0.5_dens1.00,TR01,6.201983649683149,0.4509145838580866,0.36296801422911273,0.37332936205467004,0.3806588024646769,nan,nan,nan,0.382530983224501,0.8630306842173037,0.20119276778015327,6,False,point_disk,0.08383711666870373,0.07135115662803786,0.08383711666870373,train,0.382530983224501,True
4,K04_tw_span6.0_shift+0.5_dens1.25,TR01,6.062778820059926,0.34048443737189976,0.2349871549782212,0.23760425712698435,0.26045255125427014,nan,nan,nan,0.2566949884118754,0.5139729211968028,0.11781226105334061,6,False,point_disk,0.04801567129401442,0.0400402775095586,0.04801567129401442,train,0.2566949884118754,True
4,K04_tw_span8.0_shift-0.5_dens1.00,TR01,37.52551216910083,0.13337799645878576,0.10974801348975743,0.11012483879485006,0.11406762661582295,nan,nan,nan,0.11330048018569261,0.3130995533200779,0.04862095020584335,6,False,point_disk,0.02023387144110384,0.022368006344314004,0.02023387144110384,train,0.11330048018569261,True
4,K04_tw_span8.0_shift-0.5_dens1.25,TR01,19.696676415165616,0.4659933106023073,0.35290386771032184,0.3540288931666945,0.35612775370443317,nan,nan,nan,0.3603391184237503,0.6450216448884187,0.17460655151895477,6,False,point_disk,0.04682359055889779,0.054942739593831946,0.04682359055889779,train,0.3603391184237503,True
4,K04_tw_span8.0_shift+0.0_dens1.00,TR01,13.614535760722061,0.4412279772478956,0.31597156060181286,0.3167319945454191,0.31291551276763,nan,nan,nan,0.3177530476936658,0.6751079222395164,0.19093409467069583,6,False,point_disk,0.08028381132123272,0.06732951056599183,0.08028381132123272,train,0.3177530476936658,True
4,K04_tw_span8.0_shift+0.0_dens1.25,TR01,9.057230836723841,0.22438172289223035,0.16897883768035724,0.16947456157308902,0.17097897033133247,nan,nan,nan,0.17153940884271712,0.3701884848012197,0.07904836527922061,6,False,point_disk,0.03322595805535547,0.027834722767306294,0.03322595805535547,train,0.17153940884271712,True
4,K04_tw_span8.0_shift+0.5_dens1.00,TR01,7.244931014798517,0.48596018570087784,0.4349803588987343,0.43598013614962056,0.4387856214543537,nan,nan,nan,0.4401050756118696,1.1718957146071796,0.28197532153318644,6,False,point_disk,0.12135287514270522,0.1091846223156924,0.12135287514270522,train,0.4401050756118696,True
4,K04_tw_span8.0_shift+0.5_dens1.25,TR01,6.8907652273912765,0.45415206798950225,0.36615929682557724,0.37622474853509563,0.38432972525515574,nan,nan,nan,0.3862413319337433,0.8793988888169514,0.20514116174739483,6,False,point_disk,0.0856139429538168,0.0729854875384919,0.0856139429538168,train,0.3862413319337433,True
4,K04_cc_span4.0_shift-0.5_dens1.00,TR02,7.588545183594632,0.031810335882377944,0.0254588845852941,0.026197887842767564,0.025153016662634364,nan,nan,nan,0.02636029636166277,0.030651056991885833,0.04444413273623504,6,False,point_disk,0.008985343806453664,0.009214537843471577,0.008985343806453664,train,0.02636029636166277,True
4,K04_cc_span4.0_shift-0.5_dens1.25,TR02,8.208960970346785,0.031697345329016996,0.011161199720171868,0.011876011913737461,0.013410753161707466,nan,0.01055778511262045,0.010563538206055954,0.013462549360216649,0.017028104872124798,0.03128811959083074,12,False,point_disk,0.006305777490608642,0.008511070204069666,0.006305777490608642,train,0.01292235794888036,True
4,K04_cc_span4.0_shift+0.0_dens1.00,TR02,6.812836618484904,0.04283070495363685,0.02253294132817314,0.02256077881337971,0.022457989798869933,nan,nan,nan,0.022825132843679066,0.024717367651308192,0.046958094702382075,6,False,point_disk,0.009273297651479872,0.008084997869388261,0.009273297651479872,train,0.022825132843679066,True
4,K04_cc_span4.0_shift+0.0_dens1.25,TR02,7.475382400203668,0.026341040307496604,0.010262819164175067,0.010239025805781279,0.010302721624538647,nan,0.006725763541629676,0.00677305382359923,0.010952957684996208,0.010269982495026194,0.029839011800180563,12,False,point_disk,0.00783263208493498,0.007559081371293827,0.00783263208493498,train,0.01093179973987966,True
4,K04_cc_span4.0_shift+0.5_dens1.00,TR02,6.32947062458114,0.032498527432595736,0.016635853848917914,0.017758886297469453,0.01890087591286728,nan,0.016663276059391177,0.015613888675717402,0.01900502920840809,0.02164075473754416,0.03366778843931264,12,False,point_disk,0.012130787105731107,0.00993508511448854,0.012130787105731107,train,0.01870958128834611,True
4,K04_cc_span4.0_shift+0.5_dens1.25,TR02,6.933027078671753,0.055876666026813626,0.02259440516459089,0.022502668315631597,0.02268771257684289,nan,nan,nan,0.02306022790740969,0.02172158182291009,0.054357933939289685,6,False,point_disk,0.014040308336217801,0.01112062973629008,0.014040308336217801,train,0.02306022790740969,True
4,K04_cc_span6.0_shift-0.5_dens1.00,TR02,7.058894193707531,0.0749292792341773,0.051275045208405076,0.05115445571611616,0.04995628057375583,nan,nan,nan,0.051734129492034084,0.049981877157243296,0.1432390060315343,6,False,point_disk,0.02695828518135761,0.021145582840900515,0.02695828518135761,train,0.051734129492034084,True
4,K04_cc_span6.0_shift-0.5_dens1.25,TR02,6.585400972197801,0.04101234045367312,0.036587315911462956,0.03675588078851602,0.03479679738588273,nan,nan,nan,0.0372399463382793,0.0670202007505383,0.06978807531234055,6,False,point_disk,0.013435053455334786,0.013255140151087853,0.013435053455334786,train,0.0372399463382793,True
4,K04_cc_span6.0_shift+0.0_dens1.00,TR02,5.457385398173446,0.08513814564561617,0.05772870214703343,0.05739461067485578,0.05484276982388507,nan,nan,nan,0.0584471738833969,0.07582829243463357,0.1534817242742561,6,False,point_disk,0.024854583038862094,0.020834365876351138,0.024854583038862094,train,0.0584471738833969,True
4,K04_cc_span6.0_shift+0.0_dens1.25,TR02,5.581450444658653,0.05913992274548884,0.02959630269066661,0.02963031841953835,0.02936237702923452,nan,nan,nan,0.030031403880905035,0.03211499739075987,0.06708111011469045,6,False,point_disk,0.014437471120814527,0.012253165481726096,0.014437471120814527,train,0.030031403880905035,True
4,K04_cc_span6.0_shift+0.5_dens1.00,TR02,5.666133899193412,0.06519438436162056,0.046228221060898536,0.04602351687016027,0.04258009099816564,nan,nan,nan,0.04657845888596782,0.08017775146791964,0.11508018455362792,6,False,point_disk,0.019234284156993353,0.017912063236400596,0.019234284156993353,train,0.04657845888596782,True
4,K04_cc_span6.0_shift+0.5_dens1.25,TR02,5.617935461692344,0.05139663826312517,0.03495948738587154,0.035772152519975786,0.036713685572863246,nan,nan,nan,0.03693016590877103,0.03148778770529425,0.07740153553908007,6,False,point_disk,0.019544005595059765,0.015630666072076558,0.019544005595059765,train,0.03693016590877103,True
4,K04_cc_span8.0_shift-0.5_dens1.00,TR02,8.924449809549827,0.11446976833471992,0.067664864335728,0.06970300850037295,0.06771623109690102,nan,nan,nan,0.06976806123587333,0.07815545816532353,0.2607017684158542,6,False,point_disk,0.045787204506847194,0.03659540551099851,0.045787204506847194,train,0.06976806123587333,True
4,K04_cc_span8.0_shift-0.5_dens1.25,TR02,6.913424312249966,0.07670583990328411,0.05184075263320122,0.051756091134104586,0.051408104820869896,nan,nan,nan,0.05231053111262042,0.056024887704876944,0.13927158674602827,6,False,point_disk,0.02768565324529629,0.022719740970694614,0.02768565324529629,train,0.05231053111262042,True
4,K04_cc_span8.0_shift+0.0_dens1.00,TR02,10.089413262989549,0.08891112460854549,0.0808642656813581,0.08034721994871795,0.08204532506988206,nan,nan,nan,0.08288292229590431,0.136637498950676,0.2441642653754289,6,False,point_disk,0.041765981874319694,0.036760826456726736,0.041765981874319694,train,0.08288292229590431,True
4,K04_cc_span8.0_shift+0.0_dens1.25,TR02,10.035971074708746,0.0859792452899332,0.05812768041900239,0.05810529707754809,0.05623726152144572,nan,nan,nan,0.058941933228498916,0.07547144944261709,0.15498557740293412,6,False,point_disk,0.02559428198324048,0.021683787141393372,0.02559428198324048,train,0.058941933228498916,True
4,K04_cc_span8.0_shift+0.5_dens1.00,TR02,25.98148776346709,0.16315646921142862,0.06512487673246711,0.0650044732505817,0.06282214493305704,nan,nan,nan,0.06584832402315793,0.12070647788262011,0.22124373511242412,6,False,point_disk,0.029722461216881504,0.030772145169774598,0.029722461216881504,train,0.06584832402315793,True
4,K04_cc_span8.0_shift+0.5_dens1.25,TR02,25.846280534593514,0.06950110565469009,0.04684407761107611,0.046622401843881875,0.043149561592794185,nan,nan,nan,0.04718439072501786,0.08115401487626514,0.11862182387714212,6,False,point_disk,0.021214528715460805,0.019341676284610886,0.021214528715460805,train,0.04718439072501786,True
4,K04_tw_span4.0_shift-0.5_dens1.00,TR02,13.372484146465258,0.037697681771006096,0.018516119864975443,0.019142649986680506,0.018577606730299748,nan,nan,nan,0.019117914340469635,0.023780915590515306,0.040355452073579476,6,False,point_disk,0.011248383169521512,0.01550459910162563,0.011248383169521512,train,0.019117914340469635,True
4,K04_tw_span4.0_shift-0.5_dens1.25,TR02,12.108900433499116,0.05207905094488845,0.02729038541627911,0.027614150027011848,0.02765585813993195,nan,nan,nan,0.02794018053315714,0.02782904012306213,0.054984706015472326,6,False,point_disk,0.013602712041775626,0.016503020349981197,0.013602712041775626,train,0.02794018053315714,True
4,K04_tw_span4.0_shift+0.0_dens1.00,TR02,8.559612101985275,0.037144864401206235,0.017601420707516174,0.017534601571223253,0.01782659838706234,nan,0.013377446274010303,0.013299638427370601,0.01842770962692561,0.018750136536397375,0.03843442913845682,12,False,point_disk,0.008386591697213678,0.010554024963003299,0.008386591697213678,train,0.018404789131772077,True
4,K04_tw_span4.0_shift+0.0_dens1.25,TR02,8.942127361625193,0.03200095488761418,0.02147073520925796,0.02179287590798342,0.02277799604731058,nan,nan,nan,0.02273775721228314,0.03620159802503871,0.049338499038852,6,False,point_disk,0.008183923737456708,0.010776236943357128,0.008183923737456708,train,0.02273775721228314,True
4,K04_tw_span4.0_shift+0.5_dens1.00,TR02,7.198653105655832,0.0364967829942022,0.022657931899408956,0.024063711434226434,0.025117166343713644,nan,nan,nan,0.025170262104081874,0.026375821624333606,0.04721284237486876,6,False,point_disk,0.009273383851848059,0.008623688725448294,0.009273383851848059,train,0.025170262104081874,True
4,K04_tw_span4.0_shift+0.5_dens1.25,TR02,7.8634429155000465,0.0190675936681645,0.010677305458813558,0.010664700052138166,0.009942013903012985,nan,0.009035183215579614,0.008973799199992373,0.01100646895183288,0.017139786655593722,0.02268521469619146,12,False,point_disk,0.006137250431289573,0.0075994128277033285,0.006137250431289573,train,0.01098785783836858,True
4,K04_tw_span6.0_shift-0.5_dens1.00,TR02,19.87596154089188,0.06909710076200604,0.03968465743954046,0.04176132779328174,0.046768731202494584,nan,nan,nan,0.04603982654382929,0.04606525244145038,0.09482682256272898,6,False,point_disk,0.018823235286312637,0.017690533234541426,0.018823235286312637,train,0.04603982654382929,True
4,K04_tw_span6.0_shift-0.5_dens1.25,TR02,13.608638163295957,0.09405477159496164,0.05286100009328528,0.05269582969053776,0.05021261535874573,nan,nan,nan,0.05331293173054767,0.08787896713923771,0.14725837785409823,6,False,point_disk,0.019685534682251787,0.02072130501032462,0.019685534682251787,train,0.05331293173054767,True
4,K04_tw_span6.0_shift+0.0_dens1.00,TR02,9.214112072607207,0.09999029959132906,0.05366089146269574,0.05427414226212491,0.05281732204349816,nan,nan,nan,0.05493220964727681,0.0773272927894915,0.12188589219302409,6,False,point_disk,0.024160922397475033,0.019562703093904354,0.024160922397475033,train,0.05493220964727681,True
4,K04_tw_span6.0_shift+0.0_dens1.25,TR02,7.841869907453841,0.06890265391412902,0.04046409941265476,0.04060612734347154,0.03804088072566111,nan,nan,nan,0.04115255893315036,0.0444893394778911,0.08754930792105506,6,False,point_disk,0.013336758357987848,0.01512744734375159,0.013336758357987848,train,0.04115255893315036,True
4,K04_tw_span6.0_shift+0.5_dens1.00,TR02,6.201983649683149,0.08470394680642872,0.051001853485163014,0.05090773510023389,0.05260195353785424,nan,nan,nan,0.05270388539061496,0.05086260503605249,0.15317533231113814,6,False,point_disk,0.0271224499023345,0.021538332141495274,0.0271224499023345,train,0.05270388539061496,True
4,K04_tw_span6.0_shift+0.5_dens1.25,TR02,6.062778820059926,0.04821411432714594,0.030003508624046587,0.030161924508858427,0.03383722157654285,nan,nan,nan,0.03323546757722618,0.03737868641904522,0.0649596170215509,6,False,point_disk,0.013903692147357606,0.012528594800196937,0.013903692147357606,train,0.03323546757722618,True
4,K04_tw_span8.0_shift-0.5_dens1.00,TR02,37.52551216910083,0.10472339382081472,0.06566770209359997,0.06852677918225833,0.056757279480243235,nan,nan,nan,0.06905223218842937,0.08009119064219437,0.14435391861533658,6,False,point_disk,0.029680534924457557,0.02581713585932069,0.029680534924457557,train,0.06905223218842937,True
4,K04_tw_span8.0_shift-0.5_dens1.25,TR02,19.696676415165616,0.09693881341020358,0.057165453794601494,0.058123479086018996,0.0644147582910804,nan,nan,nan,0.0634864060371535,0.05818260154544769,0.1774310842032126,6,False,point_disk,0.020464195081413273,0.025012098755638257,0.020464195081413273,train,0.0634864060371535,True
4,K04_tw_span8.0_shift+0.0_dens1.00,TR02,13.614535760722061,0.11578349319806497,0.07267897706972686,0.07228024704627044,0.06776534865524382,nan,nan,nan,0.07319913831672403,0.06675488071865135,0.23176953692170704,6,False,point_disk,0.04254156192140919,0.0332888618677585,0.04254156192140919,train,0.07319913831672403,True
4,K04_tw_span8.0_shift+0.0_dens1.25,TR02,9.057230836723841,0.09837437767129992,0.057724900630113374,0.05791372617093163,0.057893029776008395,nan,nan,nan,0.058578758637810265,0.1048191490585498,0.12950801202028583,6,False,point_disk,0.024863581277824946,0.022365738904649508,0.024863581277824946,train,0.058578758637810265,True
4,K04_tw_span8.0_shift+0.5_dens1.00,TR02,7.244931014798517,0.10033026697804465,0.07239269098078356,0.0770926235133239,0.08046634840486996,nan,nan,nan,0.08019262852041802,0.10069757353632354,0.26007807499450575,6,False,point_disk,0.04559392675269487,0.0375590618080026,0.04559392675269487,train,0.08019262852041802,True
4,K04_tw_span8.0_shift+0.5_dens1.25,TR02,6.8907652273912765,0.08610485363606248,0.05240001854172288,0.05225743845700922,0.05323375205949916,nan,nan,nan,0.053558163565997505,0.05190393386643963,0.1525331255780713,6,False,point_disk,0.027836562591835527,0.02267991475723279,0.027836562591835527,train,0.053558163565997505,True
4,K04_cc_span4.0_shift-0.5_dens1.00,TR03,7.1074203467215336,0.3573902022439543,0.26625398606984957,0.267970362188575,0.2812699331432344,nan,nan,nan,0.28118657916212453,0.7087490740346569,0.11199187011740483,6,False,point_disk,0.04328962788673083,0.035633083874624674,0.04328962788673083,train,0.28118657916212453,True
4,K04_cc_span4.0_shift-0.5_dens1.25,TR03,7.776039579817538,0.21928173088063907,0.15445354700025732,0.16021693303248363,0.16080084054310093,nan,0.13334760193796602,0.1279531849845667,0.1664674794509952,0.3002009315834083,0.048699217708248164,12,False,point_disk,0.01898637213397069,0.015635356274106237,0.01898637213397069,train,0.16600615917084158,True
4,K04_cc_span4.0_shift+0.0_dens1.00,TR03,6.54508617265672,0.3167534519758744,0.30729024585823256,0.31667899343617273,0.3233915169169775,nan,nan,nan,0.3237965437613276,1.0016801976166783,0.12790462417720752,6,False,point_disk,0.04710733991496952,0.04070983772444566,0.04710733991496952,train,0.3237965437613276,True
4,K04_cc_span4.0_shift+0.0_dens1.25,TR03,7.180845400352189,0.1855657290672999,0.18039580751432555,0.18214770939355654,0.18413445432636202,nan,0.17019262004903563,0.16287938253910444,0.18571708305623227,0.5207443266859102,0.05744361922411685,12,False,point_disk,0.024125292008246316,0.020521828033650682,0.024125292008246316,train,0.1856966254423947,True
4,K04_cc_span4.0_shift+0.5_dens1.00,TR03,6.102226494938977,0.10482748524686154,0.06516205570221215,0.06744605864062732,0.07773262180905059,nan,0.06417923099230102,0.06433765165365812,0.07701414148760961,0.16592943274365343,0.02413450555115656,12,False,point_disk,0.01015629165840193,0.008449386144161105,0.01015629165840193,train,0.07341313947254487,True
4,K04_cc_span4.0_shift+0.5_dens1.25,TR03,6.660968690084423,0.27067879758041336,0.19611247736466292,0.19625502723781207,0.1954301289425246,nan,nan,nan,0.19757952894332134,0.32642356526719307,0.07501020923129444,6,False,point_disk,0.029065843324674445,0.023789055657910084,0.029065843324674445,train,0.19757952894332134,True
4,K04_cc_span6.0_shift-0.5_dens1.00,TR03,6.008933038554537,0.45650498710065496,0.4004336737909941,0.40205018999867154,0.4051641290826706,nan,nan,nan,0.4079649213071315,1.389088475103191,0.22443174045896908,6,False,point_disk,0.08986949546675835,0.07641208912519633,0.08986949546675835,train,0.4079649213071315,True
4,K04_cc_span6.0_shift-0.5_dens1.25,TR03,5.9423216816651765,0.4050177792815212,0.3095862612537166,0.3113175723385568,0.3151997920427212,nan,nan,nan,0.31781591201251913,0.9320023426324565,0.147004299283462,6,False,point_disk,0.05740124844875935,0.04757471313197177,0.05740124844875935,train,0.31781591201251913,True
4,K04_cc_span6.0_shift+0.0_dens1.00,TR03,5.281018268853003,0.5347120737725207,0.5230325799407501,0.5256277906778174,0.5254659926380041,nan,nan,nan,0.5281524844807892,1.476405463193449,0.2681390152577085,6,False,point_disk,0.08871217589555822,0.08046138951013625,0.08871217589555822,train,0.5281524844807892,True
4,K04_cc_span6.0_shift+0.0_dens1.25,TR03,5.383555203673648,0.40277897250780137,0.39035263038313034,0.4053245351336188,0.4208002354160058,nan,nan,nan,0.41911935132462574,1.176516784400369,0.1697275317449086,6,False,point_disk,0.059960418927151427,0.052426563060280554,0.059960418927151427,train,0.41911935132462574,True
4,K04_cc_span6.0_shift+0.5_dens1.00,TR03,6.884315455545997,0.34374610373651376,0.30904725696838,0.30918211603304796,0.3092920654942513,nan,nan,nan,0.3095438954395706,0.7009576748721122,0.1286407124139289,6,False,point_disk,0.04014887647095464,0.03956384825733329,0.04014887647095464,train,0.3095438954395706,True
4,K04_cc_span6.0_shift+0.5_dens1.25,TR03,6.7938159402653735,0.08515113496967806,0.08026306904419567,0.08654221585927474,0.09198193967574014,nan,0.0662746099363103,0.06608278570949726,0.09470282885217204,0.18069323806498488,0.02340928314526742,12,False,point_disk,0.011162591132641035,0.011107112036569318,0.011162591132641035,train,0.09281973197470239,True
4,K04_cc_span8.0_shift-0.5_dens1.00,TR03,7.387924772019971,0.46192775969183286,0.5227222828745195,0.5242320043887119,0.5297349070805256,nan,nan,nan,0.533586499449332,1.7654453502907201,0.2987067236731617,6,False,point_disk,0.12208438286272086,0.10968852103202943,0.12208438286272086,train,0.533586499449332,True
4,K04_cc_span8.0_shift-0.5_dens1.25,TR03,7.333994427767232,0.4574249473328391,0.4019031995270612,0.4034901075760002,0.40681897611570755,nan,nan,nan,0.4093782624382706,1.409139232178104,0.22806657871928365,6,False,point_disk,0.09143125059682963,0.07787592804124288,0.09143125059682963,train,0.4093782624382706,True
4,K04_cc_span8.0_shift+0.0_dens1.00,TR03,16.098072809319152,0.6349244266929811,0.6107938089267166,0.6126708547765995,0.6121597287385062,nan,nan,nan,0.6155223504306483,1.7432348913607671,0.3654023876838988,6,False,point_disk,0.11705577207101586,0.11273026695827175,0.11705577207101586,train,0.6155223504306483,True
4,K04_cc_span8.0_shift+0.0_dens1.25,TR03,16.0232212897977,0.541657428605254,0.5290166089802535,0.5292885426284233,0.5292998305729186,nan,nan,nan,0.5319716687899048,1.4867038921334226,0.2729102056630627,6,False,point_disk,0.09007606306445809,0.08187943842305237,0.09007606306445809,train,0.5319716687899048,True
4,K04_cc_span8.0_shift+0.5_dens1.00,TR03,45.830010144619735,0.6678809762525998,0.513149835633479,0.5152898696842506,0.5236256024157148,nan,nan,nan,0.5219923155635329,1.467842029783035,0.3034389091571364,6,False,point_disk,0.08187711422960352,0.08186240169005973,0.08187711422960352,train,0.5219923155635329,True
4,K04_cc_span8.0_shift+0.5_dens1.25,TR03,45.514639042513586,0.3619573227809834,0.31482733489741954,0.3240133952305844,0.31567060456177637,nan,nan,nan,0.3224820223030178,0.7364268217556723,0.13588932204181808,6,False,point_disk,0.041981820199230795,0.041328335620941375,0.041981820199230795,train,0.3224820223030178,True
4,K04_tw_span4.0_shift-0.5_dens1.00,TR03,13.372484146465258,0.3111599581320478,0.32049961737937566,0.3301098433402071,0.3394463727109972,nan,nan,nan,0.34012572951294673,1.0129005320047002,0.1447057319101323,6,False,point_disk,0.05467797195125641,0.0459737090567361,0.05467797195125641,train,0.34012572951294673,True
4,K04_tw_span4.0_shift-0.5_dens1.25,TR03,12.108900433499116,0.3433473290139093,0.3600591491388346,0.3647707874733121,0.375078525382084,nan,nan,nan,0.3751233250296818,1.167659683504376,0.17102335641611366,6,False,point_disk,0.06498148406775722,0.05468216323744721,0.06498148406775722,train,0.3751233250296818,True
4,K04_tw_span4.0_shift+0.0_dens1.00,TR03,8.559612101985275,0.20180809691434576,0.16438355079134842,0.16710929402606425,0.1712321228684327,nan,0.1405718842144984,0.1386586670644807,0.17537605153096153,0.3778889785620425,0.052003620752263356,12,False,point_disk,0.021631277754642363,0.020041726034990496,0.021631277754642363,train,0.17469806001084798,True
4,K04_tw_span4.0_shift+0.0_dens1.25,TR03,8.942127361625193,0.32522289215847994,0.29323602344703537,0.30078402333657217,0.3149831377307368,nan,nan,nan,0.3120929420268114,0.8149611205411669,0.11753367596787517,6,False,point_disk,0.04166698002131787,0.03764367019654388,0.04166698002131787,train,0.3120929420268114,True
4,K04_tw_span4.0_shift+0.5_dens1.00,TR03,7.198653105655832,0.3504715427431707,0.2604552783416998,0.2619253179127741,0.26234447972799635,nan,nan,nan,0.2658085864538696,0.562511220191319,0.09843657802040229,6,False,point_disk,0.037971190210224805,0.031157040059484817,0.037971190210224805,train,0.2658085864538696,True
4,K04_tw_span4.0_shift+0.5_dens1.25,TR03,7.8634429155000465,0.1727604700252256,0.10776572801765937,0.10842383076846777,0.11081405679523548,nan,0.0967132677769597,0.09655180226392776,0.11240354511596126,0.2179488472060381,0.03676596364795453,12,False,point_disk,0.014291381859901224,0.011781061331396137,0.014291381859901224,train,0.1117135371829282,True
4,K04_tw_span6.0_shift-0.5_dens1.00,TR03,19.87596154089188,0.40972650796035864,0.35095290346626357,0.36200873583151105,0.3637798880674537,nan,nan,nan,0.3635613297480499,0.8363529399983135,0.15563266684304927,6,False,point_disk,0.047908934484422454,0.04641234620392382,0.047908934484422454,train,0.3635613297480499,True
4,K04_tw_span6.0_shift-0.5_dens1.25,TR03,13.608638163295957,0.5924451971866953,0.5024655862254842,0.5028543416506063,0.5027818226706869,nan,nan,nan,0.505382290477763,1.4287907088250926,0.26089404935462945,6,False,point_disk,0.07654953644688799,0.07344029113525496,0.07654953644688799,train,0.505382290477763,True
4,K04_tw_span6.0_shift+0.0_dens1.00,TR03,9.214112072607207,0.21337980764719877,0.16747727847134455,0.16910918167423372,0.1736315677415798,nan,nan,nan,0.17329000391489607,0.32664665956780425,0.07098282086525158,6,False,point_disk,0.027342315707701386,0.022390960902096614,0.027342315707701386,train,0.17329000391489607,True
4,K04_tw_span6.0_shift+0.0_dens1.25,TR03,7.841869907453841,0.17345001666577745,0.16202139991083137,0.16228343572526324,0.1631435785708869,nan,nan,nan,0.16616520149390937,0.2658364917099886,0.044272490396612116,6,False,point_disk,0.015237706746571057,0.017636142149302182,0.015237706746571057,train,0.16616520149390937,True
4,K04_tw_span6.0_shift+0.5_dens1.00,TR03,6.201983649683149,0.47518650592222234,0.3891391619522045,0.38990606227299224,0.3893489842438152,nan,nan,nan,0.39465626097744955,1.3021105658545415,0.21291900867606517,6,False,point_disk,0.08614575440774574,0.07275943474074195,0.08614575440774574,train,0.39465626097744955,True
4,K04_tw_span6.0_shift+0.5_dens1.25,TR03,6.062778820059926,0.40930708517819525,0.29299104500327233,0.29416731921120276,0.29588071353371503,nan,nan,nan,0.2990717352814572,0.7990603182031686,0.13409698171634832,6,False,point_disk,0.052395474215658204,0.04324326747651966,0.052395474215658204,train,0.2990717352814572,True
4,K04_tw_span8.0_shift-0.5_dens1.00,TR03,37.52551216910083,0.0979477553864925,0.09719320621201516,0.09422696561009221,0.08610713714395203,nan,nan,nan,0.09810375528444319,0.2481103966889549,0.029345330483999576,6,False,point_disk,0.012001881905544706,0.013109340598609439,0.012001881905544706,train,0.09810375528444319,True
4,K04_tw_span8.0_shift-0.5_dens1.25,TR03,19.696676415165616,0.46640172846890815,0.3759803646369309,0.3949479251732212,0.41116436838295356,nan,nan,nan,0.4079993708608456,0.7955724572148141,0.18509694496356857,6,False,point_disk,0.048234442284508565,0.05099165455725445,0.048234442284508565,train,0.4079993708608456,True
4,K04_tw_span8.0_shift+0.0_dens1.00,TR03,13.614535760722061,0.5386442596150858,0.41964619454015306,0.42213203987827946,0.4258596495497226,nan,nan,nan,0.4274423708163518,0.9560788188024587,0.19381962432094524,6,False,point_disk,0.07914276039753856,0.06592292994170218,0.07914276039753856,train,0.4274423708163518,True
4,K04_tw_span8.0_shift+0.0_dens1.25,TR03,9.057230836723841,0.2231120788452583,0.1822900807955816,0.18300506787436469,0.18530976356190362,nan,nan,nan,0.18519562616431334,0.3357076700235851,0.07618725147802763,6,False,point_disk,0.029343753261552065,0.024012917134738344,0.029343753261552065,train,0.18519562616431334,True
4,K04_tw_span8.0_shift+0.5_dens1.00,TR03,7.244931014798517,0.47591474427833835,0.5118432831676181,0.5139446154269799,0.5144351262858489,nan,nan,nan,0.5205597529730461,1.7307197674939077,0.2889493535370748,6,False,point_disk,0.12028021332183653,0.10702573843460567,0.12028021332183653,train,0.5205597529730461,True
4,K04_tw_span8.0_shift+0.5_dens1.25,TR03,6.8907652273912765,0.4764319085605949,0.3949540844059853,0.3957219258465492,0.3954879425085398,nan,nan,nan,0.40071065846310694,1.3246686313214973,0.21662332096142328,6,False,point_disk,0.08778682572065839,0.07426446574485185,0.08778682572065839,train,0.40071065846310694,True
4,K04_cc_span4.0_shift-0.5_dens1.00,TR04,16.047711960514622,0.05262307221725176,0.030853061675201007,0.03084553273127472,0.030711825706070194,nan,nan,nan,0.03130868562280646,0.0502104383169831,0.1201444349594997,6,False,point_disk,0.034508004077024416,0.0266719863447091,0.034508004077024416,train,0.03130868562280646,True
4,K04_cc_span4.0_shift-0.5_dens1.25,TR04,13.872868177873581,0.030879396644898166,0.0200650193748343,0.020086783909104743,0.020038905356011147,nan,0.020082934926443446,0.020076919307702213,0.02008163773258497,0.020917142901109,0.07069125713862603,12,False,point_disk,0.01424340475061656,0.011059668484159287,0.01424340475061656,train,0.020085996489555082,True
4,K04_cc_span4.0_shift+0.0_dens1.00,TR04,9.232300406455547,0.07358421352641664,0.05853067645676585,0.058583659488182144,0.05816259316350099,nan,nan,nan,0.05950831355223903,0.09447417663304594,0.23195881936544976,6,False,point_disk,0.03388672345054732,0.026212528990482944,0.03388672345054732,train,0.05950831355223903,True
4,K04_cc_span4.0_shift+0.0_dens1.25,TR04,9.401810282739946,0.03636219895587545,0.021163806157577684,0.021233401267829327,0.02278262641239059,nan,0.022627702943640037,0.022627686087688136,0.022395320303829454,0.03105591034307635,0.07251862960933175,12,False,point_disk,0.013233987588249965,0.010229408466832368,0.013233987588249965,train,0.022782625979620694,True
4,K04_cc_span4.0_shift+0.5_dens1.00,TR04,7.418416097454691,0.03718881208667537,0.02080634726459319,0.022720393888739022,0.027916234741351704,nan,0.027367893245032828,0.027275789597426145,0.02662198999590058,0.025490123082248392,0.0801052067936225,12,False,point_disk,0.018308594374021884,0.014177026351724246,0.018308594374021884,train,0.027902062962842186,True
